site_area_id,site_area,date_time,Day,Month,Year,Chlorophyll-a Concentration (ug/L),Dissolved Oxygen (mg/L),Salinity (PSU),Turbidity,Dissolved Oxygen Saturation Percentage (%),Water Temperature (%),pH Level,Suspended Solids (mg/L),Ammonia (ug/L),Total Nitrogen (ug/L),Total Phosphorus (ug/L)
1229,Central Beach,27/04/2005,Wednesday,April,2004,1.1868,7.3818,36.4796,,95.6915,17.3,,1.7143,4.6233,149.907,70.3019
1229,Central Beach,13/05/2005,Friday,May,2005,1.4528,7.6098,35.8708,,95.2622,15.7,,2.3,5.3238,179.608,87.6451
1229,Central Beach,24/08/2005,Wednesday,August,2005,0.5741,8.6124,35.8392,,97.8288,11.0,,3.3,3.3707,125.563,69.9922
1229,Central Beach,02/09/2005,Friday,September,2005,0.2425,8.6203,35.7527,,99.5516,11.8,,2.6,3.2407,147.594,67.6385
1229,Central Beach,23/09/2005,Friday,September,2005,0.3413,9.2517,35.5865,,108.319,12.5,,4.8,5.4779,149.088,72.0672
1229,Central Beach,27/09/2005,Tuesday,September,2005,0.2274,8.5614,35.4947,,105.026,14.8,,3.0,6.3325,138.551,74.3435
1229,Central Beach,18/10/2005,Tuesday,October,2005,0.1527,8.1782,35.6236,,100.606,14.9,,2.6,6.3185,127.605,68.2114
1229,Central Beach,16/11/2005,Wednesday,November,2005,0.4856,8.1459,35.6652,,104.878,17.2,,6.0,4.7899,148.059,60.8096
1229,Central Beach,01/02/2006,Wednesday,February,2005,0.881,7.0698,36.115,,99.2312,21.7,,7.4,6.1172,153.62,71.5988
1229,Central Beach,20/06/2006,Tuesday,June,2006,0.5924,8.3942,36.5534,,94.3414,10.3,,3.5,4.8405,164.031,73.4918
1229,Central Beach,14/07/2006,Friday,July,2006,0.6009,8.544,36.444,,93.0433,8.9,,0.5,4.6623,150.82,79.4381
1229,Central Beach,12/05/2007,Saturday,May,2006,1.0692,7.7352,37.5127,,99.5435,16.6,,1.9,3.17,141.74,75.937
1229,Central Beach,11/07/2007,Wednesday,July,2007,0.4753,8.97,37.2833,,,,,1.1,3.56,,66.0
1229,Central Beach,23/08/2007,Thursday,August,2007,0.6632,8.8,36.7912,,,,,1.4,4.33,,63.0
1229,Central Beach,01/11/2007,Thursday,November,2007,0.21883,8.200153095,36.87339,,102.0,,,7.4,8.652,136.27294,61.379747
1229,Central Beach,23/01/2008,Wednesday,January,2007,0.7626,7.3521,37.025,,102.63,21.1,,1.5,1.5032,136.012,70.3948
1229,Central Beach,27/02/2008,Wednesday,February,2008,0.9892,7.3724,37.2911,,99.1792,19.0,,2.1,3.0364,156.689,79.0974
1229,Central Beach,19/03/2008,Wednesday,March,2008,1.132,7.2656,37.4062,,99.0878,19.7,,1.9,6.4728,159.329,73.1899
1229,Central Beach,16/04/2008,Wednesday,April,2008,1.0931,7.4857,37.6159,,96.88,16.7,,1.5859,5.9196,161.55,80.1906
1229,Central Beach,13/05/2008,Tuesday,May,2008,0.5843,7.84,37.5529,,100.16,16.4,,0.3714,6.4624,157.29,73.9099
1229,Central Beach,16/06/2008,Monday,June,2008,0.6553,8.1607,37.4243,,99.6786,14.0,,0.7442,11.8212,136.238,69.4502
1229,Central Beach,15/07/2008,Tuesday,July,2008,0.8046,8.4653,37.2653,,97.0,10.8,,1.3011,1.8027,129.049,69.9612
1229,Central Beach,16/08/2008,Saturday,August,2008,0.8859,8.7708,36.8948,,98.5728,10.2,,1.0577,6.6173,125.83,61.909
1229,Central Beach,16/09/2008,Tuesday,September,2008,1.4473,8.3208,36.8587,,94.9215,10.9,,1.0784,5.0117,145.587,69.6825
1229,Central Beach,16/10/2008,Thursday,October,2008,0.4714,8.2262,36.8092,,98.8775,13.4,,0.8738,3.045,123.514,60.0477
1229,Central Beach,11/11/2008,Tuesday,November,2008,0.2511,7.5824,36.9003,,98.68,17.2,,0.2844,5.9862,125.914,60.5309
1229,Central Beach,08/12/2008,Monday,December,2008,0.4196,7.3496,36.9983,,95.0,17.0,,0.9569,7.337,144.274,59.2394
1229,Central Beach,12/01/2009,Monday,January,2008,0.5434,7.2204,37.0316,,97.8896,19.5,,0.1932,4.7463,169.062,57.3069
1229,Central Beach,10/02/2009,Tuesday,February,2009,0.7366,6.7791,37.1176,,96.2222,22.0,,1.5534,8.0682,166.711,60.1964
1229,Central Beach,10/03/2009,Tuesday,March,2009,0.8306,7.0101,37.6115,,94.6603,19.1,,1.4213,6.6517,148.843,64.0614
1229,Central Beach,14/04/2009,Tuesday,April,2009,1.0539,7.1519,37.6135,,95.0,18.3,,0.3721,4.7708,142.317,55.6841
1229,Central Beach,12/05/2009,Tuesday,May,2009,0.5753,7.9503,37.4645,,100.0,15.1,,0.7477,4.5345,137.956,56.6441
1229,Central Beach,09/06/2009,Tuesday,June,2009,0.9742,7.6784,37.3745,,93.0,13.4,,0.7547,6.4455,135.959,50.7753
1229,Central Beach,07/07/2009,Tuesday,July,2009,0.7249,8.2476,37.2742,,95.84,11.8,,0.4808,4.469,124.304,53.4233
1229,Central Beach,11/08/2009,Tuesday,August,2009,0.409,8.2831,37.057,,95.0,10.8,,0.1932,6.0055,120.162,48.0159
1229,Central Beach,15/09/2009,Tuesday,September,2009,0.27,8.1851,36.9192,,97.24,12.7,,0.4808,5.7357,144.878,48.9636
1229,Central Beach,19/10/2009,Monday,October,2009,0.2511,7.9496,36.6722,,96.01,13.7,,0.2899,3.9355,114.054,46.1608
1229,Central Beach,12/11/2009,Thursday,November,2009,0.6158,7.495,36.6783,,101.53,19.6,,0.1914,5.3147,125.327,48.5339
1229,Central Beach,07/12/2009,Monday,December,2009,0.319,7.2386,36.5241,,98.62,19.9,,0.5797,4.3014,156.106,51.1005
1229,Central Beach,14/01/2010,Thursday,January,2009,1.2577,6.9887,36.6844,,98.1,21.4,,1.25,2.7254,160.53,53.1259
1229,Central Beach,10/02/2010,Wednesday,February,2010,0.4769,6.8066,37.0794,,98.36,22.9,,0.5797,6.0059,143.782,56.6286
1229,Central Beach,14/03/2010,Sunday,March,2010,1.0391,7.1201,37.0964,,98.32,20.4,,1.068,7.3216,149.123,60.6857
1229,Central Beach,15/04/2010,Thursday,April,2010,1.1584,6.9813,37.2895,,93.63,18.6,,0.6984,6.1924,143.843,55.3589
1229,Central Beach,14/05/2010,Friday,May,2010,1.0287,7.35,37.2565,,93.19,15.7,,0.4831,8.3393,166.054,63.4111
1229,Central Beach,22/06/2010,Tuesday,June,2010,0.7572,8.0303,37.1178,,96.22,12.7,,0.5825,3.1721,139.347,54.9718
1229,Central Beach,16/07/2010,Friday,July,2010,0.7217,8.3925,36.9083,,96.55,11.0,,0.4854,8.0598,151.356,63.6743
1229,Central Beach,13/08/2010,Friday,August,2010,0.5194,8.452,36.6161,,97.51,11.2,,0.8612,7.4097,129.675,54.724
1229,Central Beach,23/09/2010,Thursday,September,2010,0.63,8.3532,35.8126,,97.43,11.9,,0.3846,6.9997,141.41,51.0231
1229,Central Beach,14/10/2010,Thursday,October,2010,0.5062,7.9759,35.9843,,96.6,13.8,,0.3883,5.5264,141.018,52.4012
1229,Central Beach,22/11/2010,Monday,November,2010,0.5708,7.8952,35.3087,,103.87,18.5,,1.0526,5.058,166.338,65.9042
1229,Central Beach,14/12/2010,Tuesday,December,2010,0.8078,7.2618,35.2763,,97.91,20.4,,0.8654,8.4459,126.658,50.3688
1229,Central Beach,20/01/2011,Thursday,January,2010,1.9525,7.3673,33.9242,,100.77,20.7,,0.7656,4.6293,199.276,58.5643
1229,Central Beach,16/02/2011,Wednesday,February,2011,3.8742,7.1092,33.9176,,98.53,21.7,,1.1483,7.2454,215.568,60.5541
1229,Central Beach,22/03/2011,Tuesday,March,2011,1.5471,7.2784,34.6156,,97.77,19.6,,0.5769,5.4547,174.414,63.0859
1229,Central Beach,19/04/2011,Tuesday,April,2011,1.6475,7.5881,34.6113,,97.17,17.2,,0.3865,6.0502,161.343,74.6067
1229,Central Beach,20/05/2011,Friday,May,2011,3.9358,8.2732,34.6697,,99.33,13.7,,0.9662,7.1573,163.966,73.0273
1229,Central Beach,28/06/2011,Tuesday,June,2011,1.7111,8.0998,34.5426,,92.9,11.5,,0.6863,7.7241,167.714,71.231
1229,Central Beach,27/07/2011,Wednesday,July,2011,2.479,8.759,34.4319,,97.96,10.4,,0.878,4.4663,136.307,60.7786
1229,Central Beach,24/08/2011,Wednesday,August,2011,0.8856,8.5115,34.4862,,98.08,11.9,,0.6731,7.9337,132.815,55.8389
1229,Central Beach,15/09/2011,Thursday,September,2011,0.9755,8.2738,34.4417,,96.73,12.9,,0.9756,5.5212,157.855,58.5952
1229,Central Beach,18/10/2011,Tuesday,October,2011,0.3853,7.9663,34.5446,,97.97,15.1,,0.4854,4.8456,147.7,54.8014
1229,Central Beach,21/11/2011,Monday,November,2011,0.4959,7.3798,34.1913,,97.33,19.5,,1.0628,6.4573,162.444,67.4294
1229,Central Beach,15/12/2011,Thursday,December,2011,1.488,7.3975,34.0564,,97.57,18.8,,1.1823,7.1611,161.563,56.9229
1229,Central Beach,19/01/2012,Thursday,January,2011,0.7808,7.0454,34.2868,,95.79,20.4,,1.1881,5.9411,178.289,70.3948
1229,Central Beach,21/02/2012,Tuesday,February,2012,0.7705,6.8266,34.7968,,94.8,21.3,,0.5769,6.0406,134.345,47.1209
1229,Central Beach,29/03/2012,Thursday,March,2012,0.8028,7.1303,34.9449,,94.78,19.9,,0.8955,7.3811,161.83,64.7583
1229,Central Beach,20/04/2012,Friday,April,2012,0.6482,7.3008,35.0274,,95.24,18.1,,0.3883,6.1126,200.017,69.667
1229,Central Beach,01/06/2012,Friday,June,2012,0.5314,7.9924,35.0722,,96.01,13.8,,0.7805,6.8036,146.523,53.6555
1229,Central Beach,23/07/2012,Monday,July,2012,1.1472,8.666,34.4997,,99.23,12.3,,0.3883,6.2942,140.744,57.0235
1229,Central Beach,27/08/2012,Monday,August,2012,2.7856,8.7224,34.4045,,98.49346,11.6,,0.9385,5.063,145.968,64.1544
1229,Central Beach,02/10/2012,Tuesday,October,2012,0.4177,8.2096,34.1728,,98.21581,,,0.9615,7.5718,155.707,55.5137
1229,Central Beach,29/10/2012,Monday,October,2012,0.5772,7.921,34.1256,,98.44886,16.1,,0.6829,4.8744,151.563,59.5243
1229,Central Beach,27/11/2012,Tuesday,November,2012,0.5447,7.6622,34.0897,,99.72488,18.4,,1.0732,5.6502,179.27,66.1519
1229,Central Beach,18/12/2012,Tuesday,December,2012,0.5684,7.3993,34.4765,,98.97661,19.9,,1.165,4.9717,140.307,58.5612
1229,Central Beach,24/01/2013,Thursday,January,2012,0.769,6.9539,35.0449,,97.78411,22.3,,1.4423,6.581,172.619,70.3638
1229,Central Beach,06/03/2013,Wednesday,March,2013,0.6418,6.9947,35.435,,99.79339,23.1,,1.2077,5.7903,156.28,66.8952
1229,Central Beach,25/03/2013,Monday,March,2013,1.0654,6.9435,35.5918,,95.6783,20.9,,1.3527,5.1518,165.327,61.4755
1229,Central Beach,30/04/2013,Tuesday,April,2013,0.9135,7.5427,35.7983,,97.047,17.6,,0.6731,5.3161,130.432,60.6238
1229,Central Beach,01/08/2013,Thursday,August,2013,0.8322,8.5037,35.5038,,97.65479,11.4,,0.7805,5.953,126.468,68.5211
1229,Central Beach,29/09/2013,Sunday,September,2013,0.6316,7.9668,35.2229,,94.69644,13.2,,1.1538,7.4471,121.876,62.0174
1229,Central Beach,28/10/2013,Monday,October,2013,0.6789,8.0837,35.1719,,98.41888,14.5,,0.5769,7.6949,161.87,63.024
1229,Central Beach,15/01/2014,Wednesday,January,2013,0.1,7.4,35.3378,,104.7663,22.3,,0.368834,5.0,130.0,60.0
1229,Central Beach,24/02/2014,Monday,February,2014,0.8,7.142857143,35.8032,,99.60424,21.6,,1.131608,0.2,130.0,60.0
1229,Central Beach,13/03/2014,Thursday,March,2014,0.4,7.085714286,35.9763,,97.58679,21.6,,0.58436,1.0,150.0,70.0
1229,Central Beach,14/04/2014,Monday,April,2014,1.6,7.357142857,36.0449,,97.88153,18.5,,1.194574,0.7,100.0,50.0
1229,Central Beach,12/05/2014,Monday,May,2014,0.5,7.79,36.1965,,97.48332,15.8,,0.695901,1.0,150.0,70.0
1229,Central Beach,21/06/2014,Saturday,June,2014,0.9,8.11,36.0768,,98.24043,13.7,,1.263404,0.7,200.0,70.0
1229,Central Beach,21/07/2014,Monday,July,2014,0.7,8.628571429,35.9076,,98.92123,11.1,,2.7,1.0,130.0,70.0
1229,Central Beach,21/07/2014,Monday,July,2014,,9.31612,35.918,1.643415,106.8164,,,,,,
1229,Central Beach,19/08/2014,Tuesday,August,2014,0.1,8.657142857,35.589,,99.12843,11.2,,1.9,1.0,120.0,70.0
1229,Central Beach,19/08/2014,Tuesday,August,2014,,9.40388,35.5924,1.131386,107.8047,,,,,,
1229,Central Beach,15/09/2014,Monday,September,2014,0.4,8.442857143,35.6773,,99.73862,12.7,,3.5,0.2,160.0,60.0
1229,Central Beach,15/09/2014,Monday,September,2014,,9.04727,35.6915,1.3339,106.8368,,,,,,
1229,Central Beach,24/10/2014,Friday,October,2014,0.1,7.971428571,35.7045,,99.40918,16.0,,2.1,2.0,110.0,60.0
1229,Central Beach,24/10/2014,Friday,October,2014,,8.55587,35.7204,1.287566,106.7769,,,,,,
1229,Central Beach,29/11/2014,Saturday,November,2014,0.3,7.557142857,35.8366,,98.88928,18.1,,2.5,3.0,140.0,60.0
1229,Central Beach,29/11/2014,Saturday,November,2014,,8.04029,35.833,1.483622,105.7651,,,,,,
1229,Central Beach,17/12/2014,Wednesday,December,2014,0.5,7.442857143,35.7738,,101.497,20.3,,2.8,0.5,130.0,70.0
1229,Central Beach,17/12/2014,Wednesday,December,2014,,7.46669,35.7651,1.667952,105.1619,,,,,,
1229,Central Beach,26/06/2015,Friday,June,2014,0.8,,,,,11.8,,3.8,3.0,150.0,80.0
1229,Central Beach,26/06/2015,Friday,June,2015,,8.82015,36.5791,1.119764,102.8724,,,,,,
1229,Central Beach,23/07/2015,Thursday,July,2015,0.02,,,,,10.6,,1.5,1.0,200.0,60.0
1229,Central Beach,23/07/2015,Thursday,July,2015,,9.00298,36.4342,0.910468,102.2083,,,,,,
1229,Central Beach,19/08/2015,Wednesday,August,2015,0.5,,,,,10.2,,1.7,2.0,200.0,60.0
1229,Central Beach,19/08/2015,Wednesday,August,2015,,9.38636,36.3319,1.025296,105.494,,,,,,
1229,Central Beach,29/10/2015,Thursday,October,2015,0.3,7.842857143,36.2333,,100.1915,16.7,,1.8,3.0,160.0,60.0
1229,Central Beach,29/10/2015,Thursday,October,2015,,8.30264,36.2358,1.099615,105.9012,,,,,,
1229,Central Beach,24/11/2015,Tuesday,November,2015,0.3,,,,,18.3,,0.9,2.0,260.0,60.0
1229,Central Beach,24/11/2015,Tuesday,November,2015,,7.92222,36.2073,3.852767,104.6592,,,,,,
1229,Central Beach,23/12/2015,Wednesday,December,2015,0.5,,,,,20.3,,0.5,2.0,210.0,60.0
1229,Central Beach,23/12/2015,Wednesday,December,2015,,7.52638,36.4031,5.550559,102.9595,,,,,,
1229,Central Beach,19/01/2016,Tuesday,January,2015,0.3,,,,,21.6,,1.3,3.0,220.0,60.0
1229,Central Beach,19/01/2016,Tuesday,January,2016,,7.26814,36.7232,1.35554,102.302,,,,,,
1229,Central Beach,09/02/2016,Tuesday,February,2016,0.8,,,,,21.9,,1.1,4.0,210.0,60.0
1229,Central Beach,09/02/2016,Tuesday,February,2016,,7.18806,36.6908,0.58378,101.3369,,,,,,
1229,Central Beach,10/03/2016,Thursday,March,2016,0.5,,,,,21.9,,1.2,3.0,210.0,70.0
1229,Central Beach,10/03/2016,Thursday,March,2016,,7.1118,36.9396,1.342895,100.9379,,,,,,
1229,Central Beach,13/05/2016,Friday,May,2016,1.1,,,,,16.6,,1.6,8.0,230.0,70.0
1229,Central Beach,13/05/2016,Friday,May,2016,,7.90476,36.9846,0.794085,100.5527,,,,,,
1229,Central Beach,17/06/2016,Friday,June,2016,1.1,,,,,13.5,,1.2,1.0,200.0,70.0
1229,Central Beach,17/06/2016,Friday,June,2016,,8.65326,36.8238,0.411374,103.3464,,,,,,
1229,Central Beach,20/09/2016,Tuesday,September,2016,0.7,,,,,,,0.5,1.0,190.0,60.0
1229,Central Beach,20/09/2016,Tuesday,September,2016,,8.4145,36.141,0.342992,99.804,,,,,,
1229,Central Beach,13/10/2016,Thursday,October,2016,0.8,,,,,14.6,,1.5,8.0,160.0,60.0
1229,Central Beach,13/10/2016,Thursday,October,2016,,,35.9055,0.484026,,,,,,,
1229,Central Beach,08/11/2016,Tuesday,November,2016,0.3,,,,,,,1.7,2.0,190.0,60.0
1229,Central Beach,08/11/2016,Tuesday,November,2016,,,35.6119,0.283213,,,,,,,
1229,Central Beach,07/12/2016,Wednesday,December,2016,0.3,,,,,19.8,,0.9,2.0,170.0,60.0
1229,Central Beach,07/12/2016,Wednesday,December,2016,,,35.737,0.389299,,,,,,,
1229,Central Beach,06/01/2017,Friday,January,2016,0.3,,,,,22.7,,1.2,3.0,230.0,60.0
1229,Central Beach,06/01/2017,Friday,January,2017,,,35.8521,0.416324,,,,,,,
1229,Central Beach,17/02/2017,Friday,February,2017,2.4,,,,,21.1,,2.5,8.0,200.0,60.0
1229,Central Beach,17/02/2017,Friday,February,2017,,,36.1709,0.785815,,,,,,,
1229,Central Beach,09/03/2017,Thursday,March,2017,0.1,,,,,21.71,,8.0,34.0,230.0,80.0
1229,Central Beach,09/03/2017,Thursday,March,2017,,5.2766,36.3053,0.725678,,,,,,,
1229,Central Beach,06/04/2017,Thursday,April,2017,0.5,,,,,20.38,,2.7,2.0,190.0,60.0
1229,Central Beach,06/04/2017,Thursday,April,2017,,,36.5086,1.700002,,,,,,,
1229,Central Beach,05/05/2017,Friday,May,2017,1.3,,,,,17.7,,11.0,5.0,200.0,70.0
1229,Central Beach,05/05/2017,Friday,May,2017,,,36.4277,1.169474,,,,,,,
1229,Central Beach,07/06/2017,Wednesday,June,2017,0.5,,,,,14.3,,1.3,3.0,200.0,70.0
1229,Central Beach,07/06/2017,Wednesday,June,2017,,,36.3763,0.94956,,,,,,,
1229,Central Beach,30/08/2017,Wednesday,August,2017,0.5,,,,,12.2,,1.9,5.0,200.0,60.0
1229,Central Beach,30/08/2017,Wednesday,August,2017,,8.7907,36.0931,0.6063,98.685,,,,,,
1229,Central Beach,03/10/2017,Tuesday,October,2017,0.8,,,,,13.5,,1.0,7.0,160.0,50.0
1229,Central Beach,03/10/2017,Tuesday,October,2017,,8.2716,35.9758,0.1659,97.059,,,,,,
1229,Central Beach,18/12/2017,Monday,December,2017,0.3,,,,,21.3,,1.2,0.2,220.0,60.0
1229,Central Beach,18/12/2017,Monday,December,2017,,5.5521,35.3076,0.2071,76.497,,,,,,
1229,Central Beach,08/02/2018,Thursday,February,2017,0.1,,,,,23.0,,2.6,7.0,190.0,60.0
1229,Central Beach,08/02/2018,Thursday,February,2018,,5.1166,36.0875,0.4625,74.24,,,,,,
1229,Central Beach,16/05/2018,Wednesday,May,2018,1.1,,,,,15.4,,1.4,3.0,220.0,60.0
1229,Central Beach,16/05/2018,Wednesday,May,2018,,7.6022,36.6824,0.349,95.224,,,,,,
1229,Central Beach,21/06/2018,Thursday,June,2018,0.3,,,,,12.1,,1.4,4.0,240.0,70.0
1229,Central Beach,21/06/2018,Thursday,June,2018,,8.026,36.6903,0.4993,94.221,,,,,,
1229,Central Beach,28/08/2018,Tuesday,August,2018,0.3,10.9371,36.458,1.4592,100.22,10.9,,1.0,4.0,210.0,70.0
1229,Central Beach,21/09/2018,Friday,September,2018,0.1,12.2231,36.4281,0.631,100.49,12.7,,1.3,5.0,200.0,60.0
1229,Central Beach,25/10/2018,Thursday,October,2018,0.3,15.5701,36.3543,0.9545,100.81,16.4,,0.7,5.0,200.0,50.0
1229,Central Beach,12/12/2018,Wednesday,December,2018,0.1,19.3363,36.4181,1.0121,101.57,,,1.6,9.0,220.0,60.0
1229,Central Beach,03/01/2019,Thursday,January,2018,0.5,21.4121,36.2598,0.5849,99.19,20.8,,1.7,6.0,260.0,60.0
1229,Central Beach,30/01/2019,Wednesday,January,2019,0.3,22.927,36.4611,0.7278,101.21,23.2,,2.0,5.0,240.0,60.0
1229,Central Beach,07/03/2019,Thursday,March,2019,1.1,6.53,36.7102,3.0584,91.44,20.8,,17.0,1.0,270.0,80.0
1229,Central Beach,04/04/2019,Thursday,April,2019,0.3,7.3,37.1875,0.8623,97.7,18.1,,1.7,1.0,230.0,60.0
1229,Central Beach,15/05/2019,Wednesday,May,2019,0.5,15.5675,37.3464,0.5076,98.84,15.4,,3.0,1.0,230.0,70.0
1229,Central Beach,07/06/2019,Friday,June,2019,0.3,13.0353,37.0327,0.9359,98.35,13.0,,2.2,2.0,250.0,60.0
1229,Central Beach,21/06/2019,Friday,June,2019,0.3,12.3359,36.8772,2.2328,98.96,12.7,,2.7,2.0,230.0,70.0
1229,Central Beach,02/08/2019,Friday,August,2019,0.3,8.786,36.6731,0.3642,100.62,,8.194,2.8,1.0,220.0,60.0
1229,Central Beach,27/08/2019,Tuesday,August,2019,0.3,8.828,36.3493,0.3628,100.4,,8.192,1.7,4.0,220.0,60.0
1229,Central Beach,25/09/2019,Wednesday,September,2019,0.3,8.613,36.2525,0.7523,101.69,,8.206,5.0,14.0,200.0,60.0
1229,Central Beach,21/10/2019,Monday,October,2019,0.5,8.437,36.2115,1.1784,103.1,,7.525,1.1,14.0,260.0,60.0
1229,Central Beach,20/11/2019,Wednesday,November,2019,0.5,8.127,35.97,0.19,101.9,,8.204,2.5,2.0,200.0,60.0
1229,Central Beach,16/12/2019,Monday,December,2019,0.8,7.786,36.4375,1.0602,101.28,,8.24,2.8,0.1,220.0,60.0
1229,Central Beach,28/02/2020,Friday,February,2019,1.3,7.04,36.4491,1.2619,96.08,,8.259,2.4,9.0,260.0,70.0
1229,Central Beach,19/03/2020,Thursday,March,2020,1.1,7.379,36.358,0.5084,99.01,,8.258,2.0,11.0,250.0,70.0
1229,Central Beach,04/06/2020,Thursday,June,2020,1.1,8.4,36.0024,0.3214,100.47,,8.349,1.5,11.0,220.0,70.0
1229,Central Beach,24/06/2020,Wednesday,June,2020,0.5,8.458,36.0021,0.4193,99.39,,8.31,1.7,1.0,230.0,70.0
1229,Central Beach,07/07/2020,Tuesday,July,2020,1.1,8.476,35.8407,0.4614,98.23,,8.3,4.2,3.0,220.0,70.0
1229,Central Beach,30/07/2020,Thursday,July,2020,0.5,8.855,35.757,0.3952,101.88,,8.294,7.6,9.0,200.0,60.0
1229,Central Beach,21/10/2020,Wednesday,October,2020,0.5,8.197,35.1686,0.2931,99.57,,8.557,1.2,10.0,200.0,60.0
1229,Central Beach,25/11/2020,Wednesday,November,2020,0.3,7.865,34.9693,0.2471,101.95,,8.266,2.3,10.0,250.0,60.0
1229,Central Beach,16/12/2020,Wednesday,December,2020,0.5,7.519,35.1815,0.3438,100.11,,8.282,1.6,4.0,260.0,70.0
1229,Central Beach,03/03/2021,Wednesday,March,2020,2.1,7.05,35.6049,0.7747,95.38,,8.384,3.5,4.0,210.0,80.0
1229,Central Beach,16/04/2021,Friday,April,2021,1.1,7.472,35.6912,0.8013,97.22,,8.4,11.0,5.0,150.0,70.0
1229,Central Beach,21/05/2021,Friday,May,2021,0.8,7.982,35.8726,0.5825,97.5,,8.348,2.9,9.0,180.0,60.0
1229,Central Beach,06/07/2021,Tuesday,July,2021,2.1,8.64,35.559,0.4698,99.62,,8.588,3.8,6.0,200.0,70.0
1229,Central Beach,22/09/2021,Wednesday,September,2021,1.1,8.615,35.1644,0.392,100.79,,8.762,2.1,12.0,190.0,60.0
1229,Central Beach,12/10/2021,Tuesday,October,2021,0.3,8.172,34.9928,0.4845,98.13,,8.786,2.3,5.0,200.0,50.0
1229,Central Beach,05/11/2021,Friday,November,2021,0.3,8.122,34.6747,0.2721,101.63,,7.918,1.9,3.0,140.0,60.0
1229,Central Beach,22/12/2021,Wednesday,December,2021,0.5,7.599,34.6497,0.4134,100.45,,8.102,1.5,6.0,160.0,70.0
1229,Central Beach,25/01/2022,Tuesday,January,2021,0.5,7.209,34.8792,0.3635,101.25,,8.03,1.5,13.0,190.0,60.0
1229,Central Beach,14/02/2022,Monday,February,2022,0.5,7.05,35.0307,0.2518,98.86,,8.128,4.0,7.0,190.0,50.0
1229,Central Beach,17/03/2022,Thursday,March,2022,0.5,7.205,35.1379,0.2958,99.0,,8.119,2.3,8.0,220.0,50.0
1229,Central Beach,21/04/2022,Thursday,April,2022,1.3,7.185,35.4388,3.6811,94.54,,8.183,7.8,12.0,240.0,70.0
1229,Central Beach,24/05/2022,Tuesday,May,2022,0.5,7.718,35.562,0.9357,95.31,,8.103,5.4,3.0,160.0,40.0
1229,Central Beach,22/06/2022,Wednesday,June,2022,1.1,8.33,35.445,0.427,96.8,,8.066,12.0,9.0,160.0,50.0
1229,Central Beach,21/07/2022,Thursday,July,2022,0.5,8.505,35.3569,0.2636,96.0,,8.122,2.8,8.0,190.0,50.0
1229,Central Beach,26/08/2022,Friday,August,2022,0.3,8.789,35.076,0.4763,100.17,,7.215,2.4,18.0,230.0,50.0
1229,Central Beach,17/10/2022,Monday,October,2022,0.2,8.32,34.4182,0.4036,101.07,,7.437,6.9,8.0,190.0,50.0
1229,Central Beach,18/11/2022,Friday,November,2022,1.3,8.348,32.8216,1.0068,104.2,,7.997,4.1,9.0,310.0,70.0
1229,Central Beach,22/12/2022,Thursday,December,2022,0.5,7.742,33.3314,0.5376,98.77,,8.166,3.7,3.0,310.0,60.0
1229,Central Beach,06/02/2023,Monday,February,2022,1.6,7.235,33.7901,0.5039,97.41,,8.106,3.8,7.0,270.0,60.0
1229,Central Beach,02/03/2023,Thursday,March,2023,0.5,7.018,34.079,0.7164,95.39,,7.957,8.3,6.0,210.0,60.0
1229,Central Beach,27/03/2023,Monday,March,2023,0.8,7.218,34.3772,0.6691,96.13,,8.199,3.1,4.0,230.0,60.0
1229,Central Beach,01/05/2023,Monday,May,2023,0.3,7.626,34.5469,0.6382,97.2,,8.02,2.5,5.0,220.0,60.0
1229,Central Beach,20/06/2023,Tuesday,June,2023,0.5,8.575,34.4607,0.4539,99.48,,7.963,2.1,7.0,190.0,70.0
1229,Central Beach,26/07/2023,Wednesday,July,2023,1.1,8.908,34.4932,1.104,100.88,,7.839,1.9,9.0,140.0,40.0
1229,Central Beach,28/08/2023,Monday,August,2023,0.3,8.772,34.4737,0.2972,101.08,,7.926,2.1,6.0,210.0,50.0
1229,Central Beach,19/10/2023,Thursday,October,2023,0.3,8.557,34.3835,0.6917,105.77,,7.864,1.3,4.0,220.0,60.0
1229,Central Beach,07/12/2023,Thursday,December,2023,0.3,7.732,34.5155,0.5254,102.44,,7.824,2.5,4.0,240.0,60.0
1229,Central Beach,25/01/2024,Thursday,January,2023,0.3,7.166,34.1944,0.7977,98.4,,7.935,2.5,2.0,260.0,70.0
1229,Central Beach,22/03/2024,Friday,March,2024,0.3,7.239,34.9787,0.7297,99.8,,7.97,1.7,7.0,220.0,80.0
1229,Central Beach,16/05/2024,Thursday,May,2024,0.3,8.093,35.1232,0.4578,102.2,,7.751,1.3,1.0,270.0,80.0
2097,Port Melbourne Beach,01/11/2007,Thursday,November,2024,0.16282,8.34586164,36.8621,,105.0,,,3.1,6.131,135.03552,66.800162
2097,Port Melbourne Beach,23/01/2008,Wednesday,January,2007,0.8274,7.0238,37.0004,,98.9176,21.6,,1.6,1.6932,155.009,75.7526
2097,Port Melbourne Beach,27/02/2008,Wednesday,February,2008,1.1252,7.5988,37.3044,,103.187,19.5,,2.1,2.1533,153.488,77.0069
2097,Port Melbourne Beach,19/03/2008,Wednesday,March,2008,0.9435,7.4822,37.3983,,103.166,20.3,,1.9,7.3557,174.622,72.9576
